#berlin_kappa
183.7430994;214.7672879;0.0042021
181.2106203;213.1543484;0.0041850
178.6986810;211.5095212;0.0041491
176.2078004;209.8331811;0.0041304
173.7384972;208.1257028;0.0040914
171.2912901;206.3874609;0.0040711
168.8666979;204.6188303;0.0040289
166.4652392;202.8201854;0.0040070
164.0874329;200.9919012;0.0039614
161.7337977;199.1343521;0.0039379
159.4048523;197.2479130;0.0038887
157.1011154;195.3329586;0.0038500
154.8231058;193.3898635;0.0037297
152.5710770;191.4191293;0.0036505
150.3442917;189.4217319;0.0034646
148.1417813;187.3987582;0.0033749
145.9625768;185.3512946;0.0032008
143.8057095;183.2804279;0.0031157
141.6702108;181.1872448;0.0029486
139.5551119;179.0728319;0.0028661
137.4594439;176.9382760;0.0027025
135.3822383;174.7846637;0.0026212
133.3225261;172.6130817;0.0025399
131.2793387;170.4246166;0.0023773
129.2517073;168.2203552;0.0022959
127.2386631;166.0013842;0.0021320
125.2392375;163.7687901;0.0020498
123.2524616;161.5236598;0.0018839
121.2773668;159.2670798;0.0018005
119.3129842;157.0001369;0.0016322
117.3583451;154.7239176;0.0015477
115.4124807;152.4395088;0.0013773
113.4744224;150.1479971;0.0012918
111.5432013;147.8504692;0.0011197
109.6178488;145.5480117;0.0010335
107.6973960;143.2417113;0.0008607
